#FEDEM	R7.2.1  6 jan 2017 11:53:51
#PARENT	D:\Src\ftKernel.git\solverTests\CamJoint\PearCamWithFriction.fmm
#FILE 	D:\Src\ftKernel.git\solverTests\CamJoint\SystemEnergy_R253.asc
#USER 	kmo
#DATE 	Wed Sep 19 08:52:44 2018
#
#DESCRIPTION	Checksum_ref	Friction_loss_ref	Input_ref	Loss_ref	Strain_ref
2.61700000e+00	-8.60203142e-01	2.00125570e+00	3.80319678e+00	2.93646028e+00	2.96844409e-03
2.61800000e+00	-8.60116783e-01	2.00149932e+00	3.80405349e+00	2.93688746e+00	3.47661449e-03
2.61900000e+00	-8.60018527e-01	2.00177176e+00	3.80500929e+00	2.93736012e+00	4.04946314e-03
2.62000000e+00	-8.59917957e-01	2.00205452e+00	3.80606428e+00	2.93786001e+00	4.69331181e-03
2.62100000e+00	-8.59810146e-01	2.00235850e+00	3.80722260e+00	2.93839974e+00	5.41276044e-03
2.62200000e+00	-8.59693759e-01	2.00268378e+00	3.80849950e+00	2.93897931e+00	6.21462187e-03
2.62300000e+00	-8.59572449e-01	2.00303198e+00	3.80989872e+00	2.93960122e+00	7.10465615e-03
2.62400000e+00	-8.59436695e-01	2.00341500e+00	3.81143442e+00	2.94027807e+00	8.08974449e-03
2.62500000e+00	-8.59299012e-01	2.00381062e+00	3.81310848e+00	2.94098927e+00	9.17565958e-03
2.62600000e+00	-8.59152958e-01	2.00423163e+00	3.81492340e+00	2.94174873e+00	1.03696683e-02
2.62700000e+00	-8.58992991e-01	2.00469110e+00	3.81690520e+00	2.94256907e+00	1.16794928e-02
2.62800000e+00	-8.58831324e-01	2.00516453e+00	3.81904894e+00	2.94342670e+00	1.31125670e-02
2.62900000e+00	-8.58659888e-01	2.00566610e+00	3.82136025e+00	2.94433912e+00	1.46747041e-02
2.63000000e+00	-8.58478182e-01	2.00619595e+00	3.82386225e+00	2.94530459e+00	1.63771870e-02
2.63100000e+00	-8.58291217e-01	2.00675583e+00	3.82655606e+00	2.94632668e+00	1.82261743e-02
2.63200000e+00	-8.58090306e-01	2.00734577e+00	3.82945476e+00	2.94740560e+00	2.02324044e-02
2.63300000e+00	-8.57884627e-01	2.00796774e+00	3.83257181e+00	2.94854589e+00	2.24023439e-02
2.63400000e+00	-8.57660712e-01	2.00863790e+00	3.83592153e+00	2.94976324e+00	2.47469611e-02
2.63500000e+00	-8.57429026e-01	2.00934225e+00	3.83951578e+00	2.95104449e+00	2.72758276e-02
2.63600000e+00	-8.57186337e-01	2.01008179e+00	3.84335762e+00	2.95239306e+00	2.99979836e-02
2.63700000e+00	-8.56933027e-01	2.01085726e+00	3.84746245e+00	2.95381047e+00	3.29238049e-02
2.63800000e+00	-8.56670317e-01	2.01166973e+00	3.85184217e+00	2.95529758e+00	3.60644456e-02
2.63900000e+00	-8.56396321e-01	2.01252040e+00	3.85650826e+00	2.95685676e+00	3.94307589e-02
2.64000000e+00	-8.56117214e-01	2.01339160e+00	3.86146714e+00	2.95847289e+00	4.30327356e-02
2.64100000e+00	-8.55828655e-01	2.01430275e+00	3.86673304e+00	2.96016600e+00	4.68827760e-02
2.64200000e+00	-8.55526557e-01	2.01525401e+00	3.87232948e+00	2.96193522e+00	5.09935143e-02
2.64300000e+00	-8.55217320e-01	2.01624800e+00	3.87826765e+00	2.96378508e+00	5.53771990e-02
2.64400000e+00	-8.54891516e-01	2.01728498e+00	3.88456323e+00	2.96571884e+00	6.00449327e-02
2.64500000e+00	-8.54559215e-01	2.01836677e+00	3.89123156e+00	2.96773878e+00	6.50105182e-02
2.64600000e+00	-8.54210803e-01	2.01949357e+00	3.89828535e+00	2.96984496e+00	7.02875675e-02
2.64700000e+00	-8.53854763e-01	2.02066770e+00	3.90574386e+00	2.97204144e+00	7.58900780e-02
2.64800000e+00	-8.53482343e-01	2.02188956e+00	3.91362295e+00	2.97433041e+00	8.18312309e-02
2.64900000e+00	-8.53102122e-01	2.02316119e+00	3.92193806e+00	2.97671517e+00	8.81261161e-02
2.65000000e+00	-8.52705048e-01	2.02448288e+00	3.93070723e+00	2.97919642e+00	9.47895307e-02
2.65100000e+00	-8.52300306e-01	2.02585700e+00	3.93994808e+00	2.98177827e+00	1.01837014e-01
2.65200000e+00	-8.51877679e-01	2.02728386e+00	3.94967931e+00	2.98446210e+00	1.09284124e-01
2.65300000e+00	-8.51447551e-01	2.02876582e+00	3.95991918e+00	2.98725224e+00	1.17146967e-01
2.65400000e+00	-8.50999068e-01	2.03030316e+00	3.97068649e+00	2.99014931e+00	1.25442340e-01
2.65500000e+00	-8.50543022e-01	2.03189836e+00	3.98200141e+00	2.99315778e+00	1.34187342e-01
2.65600000e+00	-8.50068022e-01	2.03355179e+00	3.99388403e+00	2.99627899e+00	1.43399190e-01
2.65700000e+00	-8.49585461e-01	2.03526592e+00	4.00635476e+00	2.99951745e+00	1.53095977e-01
2.65800000e+00	-8.49083420e-01	2.03704111e+00	4.01943468e+00	3.00287414e+00	1.63295987e-01
2.65900000e+00	-8.48573863e-01	2.03887996e+00	4.03314560e+00	3.00635372e+00	1.74018334e-01
2.66000000e+00	-8.48044196e-01	2.04078287e+00	4.04750974e+00	3.00995758e+00	1.85281958e-01
2.66100000e+00	-8.47507097e-01	2.04275247e+00	4.06254967e+00	3.01369044e+00	1.97107037e-01
2.66200000e+00	-8.46949338e-01	2.04478917e+00	4.07828860e+00	3.01755352e+00	2.09513524e-01
2.66300000e+00	-8.46384216e-01	2.04689569e+00	4.09475046e+00	3.02155176e+00	2.22522656e-01
2.66400000e+00	-8.45797857e-01	2.04907249e+00	4.11195959e+00	3.02568660e+00	2.36155201e-01
2.66500000e+00	-8.45204244e-01	2.05132232e+00	4.12994085e+00	3.02996304e+00	2.50433527e-01
2.66600000e+00	-8.44588846e-01	2.05364568e+00	4.14871974e+00	3.03438248e+00	2.65379405e-01
2.66700000e+00	-8.43966310e-01	2.05604539e+00	4.16832238e+00	3.03895013e+00	2.81016329e-01
2.66800000e+00	-8.43321629e-01	2.05852198e+00	4.18877526e+00	3.04366759e+00	2.97366695e-01
2.66900000e+00	-8.42669697e-01	2.06107833e+00	4.21010603e+00	3.04853984e+00	3.14455944e-01
2.67000000e+00	-8.41995148e-01	2.06371503e+00	4.23234231e+00	3.05356896e+00	3.32306894e-01
2.67100000e+00	-8.40870483e-01	2.06688242e+00	4.25557754e+00	3.05921287e+00	3.51015694e-01
2.67200000e+00	-8.40138981e-01	2.06970708e+00	4.27989769e+00	3.06460882e+00	3.70619580e-01
2.67300000e+00	-8.39410930e-01	2.07262550e+00	4.30525267e+00	3.07019853e+00	3.91071338e-01
2.67400000e+00	-8.38644073e-01	2.07567537e+00	4.33164701e+00	3.07600579e+00	4.12410299e-01
2.67500000e+00	-8.37881576e-01	2.07877546e+00	4.35912284e+00	3.08194104e+00	4.34668041e-01
2.67600000e+00	-8.37102352e-01	2.08197224e+00	4.38769712e+00	3.08807081e+00	4.57866436e-01
2.67700000e+00	-8.36298980e-01	2.08526579e+00	4.41742493e+00	3.09439396e+00	4.82034562e-01
2.67800000e+00	-8.35493160e-01	2.08865884e+00	4.44832968e+00	3.10090457e+00	5.07212251e-01
2.67900000e+00	-8.34645759e-01	2.09219666e+00	4.48047775e+00	3.10765794e+00	5.33427505e-01
2.68000000e+00	-8.33791214e-01	2.09584087e+00	4.51391118e+00	3.11462020e+00	5.60707544e-01
2.68100000e+00	-8.32927381e-01	2.09954720e+00	4.54859620e+00	3.12175331e+00	5.89079204e-01
2.68200000e+00	-8.32050058e-01	2.10335904e+00	4.58458618e+00	3.12909615e+00	6.18587293e-01
2.68300000e+00	-8.31152821e-01	2.10727682e+00	4.62195365e+00	3.13663976e+00	6.49269775e-01
2.68400000e+00	-8.30244518e-01	2.11130902e+00	4.66073450e+00	3.14441269e+00	6.81154108e-01
2.68500000e+00	-8.29297324e-01	2.11550700e+00	4.70099500e+00	3.15246802e+00	7.14276244e-01
2.68600000e+00	-8.28342881e-01	2.11982393e+00	4.74276172e+00	3.16075022e+00	7.48676933e-01
2.68700000e+00	-8.27376502e-01	2.12421100e+00	4.78602806e+00	3.16922688e+00	7.84381111e-01
2.68800000e+00	-8.26399010e-01	2.12871868e+00	4.83084655e+00	3.17794695e+00	8.21436362e-01
2.68900000e+00	-8.25386193e-01	2.13340070e+00	4.87731376e+00	3.18694825e+00	8.59894866e-01
2.69000000e+00	-8.24371593e-01	2.13815745e+00	4.92545194e+00	3.19615282e+00	8.99775367e-01
2.69100000e+00	-8.23340844e-01	2.14304563e+00	4.97526925e+00	3.20563336e+00	9.41116172e-01
2.69200000e+00	-8.22286697e-01	2.14806111e+00	5.02682997e+00	3.21535700e+00	9.83975431e-01
2.69300000e+00	-8.21225822e-01	2.15321030e+00	5.08020173e+00	3.22533972e+00	1.02839794e+00
2.69400000e+00	-8.20118522e-01	2.15855601e+00	5.13547489e+00	3.23566644e+00	1.07441330e+00
2.69500000e+00	-8.19019382e-01	2.16398591e+00	5.19263766e+00	3.24621635e+00	1.12205918e+00
2.69600000e+00	-8.17900319e-01	2.16955670e+00	5.25169956e+00	3.25705259e+00	1.17139102e+00
2.69700000e+00	-8.16742280e-01	2.17532729e+00	5.31280994e+00	3.26822176e+00	1.22246734e+00
2.69800000e+00	-8.15590122e-01	2.18118635e+00	5.37598280e+00	3.27962474e+00	1.27531322e+00
2.69900000e+00	-8.14415032e-01	2.18719767e+00	5.44121921e+00	3.29135424e+00	1.32996965e+00
2.70000000e+00	-8.13218690e-01	2.19335587e+00	5.50860602e+00	3.30336537e+00	1.38650734e+00
2.70100000e+00	-8.12015327e-01	2.19966774e+00	5.57821283e+00	3.31567832e+00	1.44497824e+00
2.70200000e+00	-8.10760856e-01	2.20620472e+00	5.65015006e+00	3.32839351e+00	1.50541437e+00
2.70300000e+00	-8.09506073e-01	2.21290676e+00	5.72444007e+00	3.34143195e+00	1.56787082e+00
2.70400000e+00	-8.08237140e-01	2.21970655e+00	5.80105282e+00	3.35473974e+00	1.63238625e+00
2.70500000e+00	-8.06956819e-01	2.22666814e+00	5.88007384e+00	3.36838014e+00	1.69903142e+00
2.70600000e+00	-8.05650020e-01	2.23379026e+00	5.96159963e+00	3.38233606e+00	1.76786430e+00
2.70700000e+00	-8.04333729e-01	2.24108425e+00	6.04569907e+00	3.39665106e+00	1.83892881e+00
2.70800000e+00	-8.02971039e-01	2.24862593e+00	6.13246605e+00	3.41139873e+00	1.91228260e+00
2.70900000e+00	-8.01617079e-01	2.25627246e+00	6.22190206e+00	3.42642525e+00	1.98797199e+00
2.71000000e+00	-8.00241136e-01	2.26409872e+00	6.31403732e+00	3.44183284e+00	2.06605647e+00
2.71100000e+00	-7.98823132e-01	2.27217475e+00	6.40902769e+00	3.45766685e+00	2.14661726e+00
2.71200000e+00	-7.97397108e-01	2.28043716e+00	6.50694798e+00	3.47387463e+00	2.22969970e+00
2.71300000e+00	-7.95943399e-01	2.28889493e+00	6.60781371e+00	3.49050224e+00	2.31533459e+00
2.71400000e+00	-7.94479037e-01	2.29754296e+00	6.71165807e+00	3.50750930e+00	2.40360772e+00
2.71500000e+00	-7.92990690e-01	2.30637795e+00	6.81856563e+00	3.52489555e+00	2.49458977e+00
2.71600000e+00	-7.91481555e-01	2.31540849e+00	6.92864297e+00	3.54269572e+00	2.58832436e+00
2.71700000e+00	-7.89957597e-01	2.32464111e+00	7.04192555e+00	3.56090919e+00	2.68487510e+00
2.71800000e+00	-7.88425435e-01	2.33399206e+00	7.15842067e+00	3.57945110e+00	2.78429671e+00
2.71900000e+00	-7.86878770e-01	2.34354041e+00	7.27821868e+00	3.59840890e+00	2.88667620e+00
2.72000000e+00	-7.85281898e-01	2.35336644e+00	7.40149776e+00	3.61785812e+00	2.99209237e+00
2.72100000e+00	-7.83693720e-01	2.36331916e+00	7.52828985e+00	3.63766251e+00	3.10056785e+00
2.72200000e+00	-7.82085089e-01	2.37348980e+00	7.65857929e+00	3.65793678e+00	3.21217398e+00
2.72300000e+00	-7.80427437e-01	2.38394488e+00	7.79253063e+00	3.67870547e+00	3.32702755e+00
2.72400000e+00	-7.78777571e-01	2.39452207e+00	7.93022477e+00	3.69982443e+00	3.44515602e+00
2.72500000e+00	-7.77105010e-01	2.40532869e+00	8.07166355e+00	3.72145174e+00	3.56660828e+00
2.72600000e+00	-7.75403021e-01	2.41634772e+00	8.21692073e+00	3.74350362e+00	3.69149380e+00
2.72700000e+00	-7.73691962e-01	2.42757552e+00	8.36612322e+00	3.76600333e+00	3.81989754e+00
2.72800000e+00	-7.71938699e-01	2.43902812e+00	8.51937680e+00	3.78899412e+00	3.95184465e+00
2.72900000e+00	-7.70191923e-01	2.45071016e+00	8.67669585e+00	3.81245559e+00	4.08743485e+00
2.73000000e+00	-7.68375747e-01	2.46269922e+00	8.83821672e+00	3.83648093e+00	4.22675439e+00
2.73100000e+00	-7.66559621e-01	2.47491433e+00	9.00406756e+00	3.86098614e+00	4.36986034e+00
2.73200000e+00	-7.64715995e-01	2.48737481e+00	9.17423701e+00	3.88601172e+00	4.51679903e+00
2.73300000e+00	-7.66023509e-01	2.49659067e+00	9.34832038e+00	3.90788772e+00	4.66739895e+00
2.73400000e+00	-7.72371586e-01	2.50180957e+00	9.52471783e+00	3.92551496e+00	4.81916363e+00
2.73500000e+00	-7.79049613e-01	2.50725983e+00	9.70167720e+00	3.94308777e+00	4.97150920e+00
2.73600000e+00	-7.85849611e-01	2.51286248e+00	9.87888482e+00	3.96044757e+00	5.12447619e+00
2.73700000e+00	-7.92807759e-01	2.51858843e+00	1.00566468e+01	3.97759013e+00	5.27798296e+00
2.73800000e+00	-7.99886492e-01	2.52445587e+00	1.02348869e+01	3.99475837e+00	5.43172411e+00
2.73900000e+00	-8.07120556e-01	2.53045451e+00	1.04132891e+01	4.01193873e+00	5.58559868e+00
2.74000000e+00	-8.14443962e-01	2.53655538e+00	1.05917173e+01	4.02901097e+00	5.73960669e+00
2.74100000e+00	-8.21862391e-01	2.54274956e+00	1.07702411e+01	4.04600595e+00	5.89365631e+00
2.74200000e+00	-8.29370363e-01	2.54904577e+00	1.09487427e+01	4.06298093e+00	6.04760039e+00
2.74300000e+00	-8.36962280e-01	2.55543041e+00	1.11270349e+01	4.07990267e+00	6.20138361e+00
2.74400000e+00	-8.44609732e-01	2.56189293e+00	1.13050687e+01	4.09672594e+00	6.35495221e+00
2.74500000e+00	-8.52327339e-01	2.56843188e+00	1.14827823e+01	4.11346354e+00	6.50822140e+00
2.74600000e+00	-8.60106973e-01	2.57506217e+00	1.16600912e+01	4.13013201e+00	6.66110917e+00
2.74700000e+00	-8.67940247e-01	2.58176237e+00	1.18368931e+01	4.14670080e+00	6.81353802e+00
2.74800000e+00	-8.75808670e-01	2.58852954e+00	1.20130838e+01	4.16317173e+00	6.96542820e+00
2.74900000e+00	-8.83711439e-01	2.59536061e+00	1.21885825e+01	4.17953742e+00	7.11670342e+00
2.75000000e+00	-8.91623800e-01	2.60223904e+00	1.23632750e+01	4.19578549e+00	7.26727530e+00
2.75100000e+00	-8.99558842e-01	2.60917585e+00	1.25370829e+01	4.21191816e+00	7.41708535e+00
2.75200000e+00	-9.07505181e-01	2.61617006e+00	1.27099491e+01	4.22792545e+00	7.56605388e+00
2.75300000e+00	-9.15469479e-01	2.62322075e+00	1.28817855e+01	4.24381452e+00	7.71410437e+00
2.75400000e+00	-9.23449066e-01	2.63034097e+00	1.30525301e+01	4.25959239e+00	7.86116297e+00
2.75500000e+00	-9.31437566e-01	2.63751595e+00	1.32220932e+01	4.27524948e+00	8.00714349e+00
2.75600000e+00	-9.39404489e-01	2.64473226e+00	1.33903528e+01	4.29079167e+00	8.15195028e+00
2.75700000e+00	-9.47369560e-01	2.65199972e+00	1.35572324e+01	4.30621398e+00	8.29552665e+00
2.75800000e+00	-9.55318089e-01	2.65931709e+00	1.37226720e+01	4.32150579e+00	8.43779699e+00
2.75900000e+00	-9.63257702e-01	2.66668487e+00	1.38865988e+01	4.33668207e+00	8.57868069e+00
2.76000000e+00	-9.71188640e-01	2.67411600e+00	1.40489430e+01	4.35175269e+00	8.71810167e+00
2.76100000e+00	-9.79103025e-01	2.68159658e+00	1.42096165e+01	4.36670678e+00	8.85597875e+00
2.76200000e+00	-9.86990524e-01	2.68912624e+00	1.43685312e+01	4.38155395e+00	8.99223057e+00
2.76300000e+00	-9.94839240e-01	2.69669349e+00	1.45255909e+01	4.39629209e+00	9.12676886e+00
2.76400000e+00	-1.00266033e+00	2.70430713e+00	1.46807180e+01	4.41091689e+00	9.25953782e+00
2.76500000e+00	-1.01045665e+00	2.71197724e+00	1.48338819e+01	4.42543084e+00	9.39046795e+00
2.76600000e+00	-1.01822328e+00	2.71969555e+00	1.49849964e+01	4.43984970e+00	9.51946272e+00
2.76700000e+00	-1.02595083e+00	2.72746040e+00	1.51339582e+01	4.45417508e+00	9.64644751e+00
2.76800000e+00	-1.03363057e+00	2.73526029e+00	1.52806876e+01	4.46839613e+00	9.77134444e+00
2.76900000e+00	-1.04127355e+00	2.74310426e+00	1.54251178e+01	4.48251718e+00	9.89409203e+00
2.77000000e+00	-1.04887240e+00	2.75099268e+00	1.55671942e+01	4.49654392e+00	1.00146090e+01
2.77100000e+00	-1.05643705e+00	2.75892550e+00	1.57068355e+01	4.51048341e+00	1.01328219e+01
2.77200000e+00	-1.06395505e+00	2.76690173e+00	1.58439701e+01	4.52433399e+00	1.02486571e+01
2.77300000e+00	-1.07143904e+00	2.77492062e+00	1.59785340e+01	4.53809929e+00	1.03620443e+01
2.77400000e+00	-1.07887817e+00	2.78298247e+00	1.61104534e+01	4.55178441e+00	1.04729065e+01
2.77500000e+00	-1.08628337e+00	2.79108563e+00	1.62396632e+01	4.56538943e+00	1.05811773e+01
2.77600000e+00	-1.09364711e+00	2.79923064e+00	1.63660961e+01	4.57891975e+00	1.06867810e+01
2.77700000e+00	-1.10097933e+00	2.80741588e+00	1.64896867e+01	4.59237598e+00	1.07896523e+01
2.77800000e+00	-1.10828248e+00	2.81564865e+00	1.66103837e+01	4.60576372e+00	1.08897254e+01
2.77900000e+00	-1.11554900e+00	2.82391466e+00	1.67281083e+01	4.61908705e+00	1.09869162e+01
2.78000000e+00	-1.12278731e+00	2.83221887e+00	1.68427895e+01	4.63234597e+00	1.10811697e+01
2.78100000e+00	-1.12999875e+00	2.84056081e+00	1.69543861e+01	4.64553954e+00	1.11724189e+01
2.78200000e+00	-1.13719233e+00	2.84894059e+00	1.70628346e+01	4.65867759e+00	1.12605970e+01
2.78300000e+00	-1.14437124e+00	2.85736282e+00	1.71680859e+01	4.67176104e+00	1.13456453e+01
2.78400000e+00	-1.15153420e+00	2.86581611e+00	1.72700741e+01	4.68479514e+00	1.14274867e+01
2.78500000e+00	-1.15868891e+00	2.87430397e+00	1.73687356e+01	4.69777827e+00	1.15060712e+01
2.78600000e+00	-1.16584529e+00	2.88283068e+00	1.74640456e+01	4.71071213e+00	1.15813421e+01
2.78700000e+00	-1.17300150e+00	2.89138762e+00	1.75559349e+01	4.72360977e+00	1.16532235e+01
2.78800000e+00	-1.18016574e+00	2.89997629e+00	1.76443474e+01	4.73646420e+00	1.17216713e+01
2.78900000e+00	-1.18734516e+00	2.90859691e+00	1.77292553e+01	4.74927989e+00	1.17866265e+01
2.79000000e+00	-1.19454852e+00	2.91724896e+00	1.78106037e+01	4.76206482e+00	1.18480329e+01
2.79100000e+00	-1.20178197e+00	2.92593420e+00	1.78883580e+01	4.77481719e+00	1.19058435e+01
2.79200000e+00	-1.20905363e+00	2.93464896e+00	1.79624768e+01	4.78754569e+00	1.19599992e+01
2.79300000e+00	-1.21636764e+00	2.94339175e+00	1.80329110e+01	4.80025029e+00	1.20104533e+01
2.79400000e+00	-1.22373049e+00	2.95215891e+00	1.80996284e+01	4.81293229e+00	1.20571572e+01
2.79500000e+00	-1.23115324e+00	2.96095213e+00	1.81625921e+01	4.82559786e+00	1.21000660e+01
2.79600000e+00	-1.23864373e+00	2.96977206e+00	1.82217771e+01	4.83824706e+00	1.21391400e+01
2.79700000e+00	-1.24620971e+00	2.97861622e+00	1.82771528e+01	4.85088840e+00	1.21743322e+01
2.79800000e+00	-1.25385638e+00	2.98748218e+00	1.83286827e+01	4.86352336e+00	1.22056039e+01
2.79900000e+00	-1.26159339e+00	2.99636931e+00	1.83763472e+01	4.87615281e+00	1.22329216e+01
2.80000000e+00	-1.26942849e+00	3.00527805e+00	1.84201251e+01	4.88878457e+00	1.22562486e+01
2.80100000e+00	-1.27736777e+00	3.01420607e+00	1.84599927e+01	4.90142172e+00	1.22755530e+01
2.80200000e+00	-1.28541779e+00	3.02315210e+00	1.84959323e+01	4.91406796e+00	1.22908060e+01
2.80300000e+00	-1.29358272e+00	3.03211334e+00	1.85279252e+01	4.92672849e+00	1.23019789e+01
2.80400000e+00	-1.30186981e+00	3.04108997e+00	1.85559590e+01	4.93940665e+00	1.23090517e+01
2.80500000e+00	-1.31028415e+00	3.05008264e+00	1.85800287e+01	4.95210853e+00	1.23120043e+01
2.80600000e+00	-1.31882831e+00	3.05908872e+00	1.86001229e+01	4.96484169e+00	1.23108165e+01
2.80700000e+00	-1.32669670e+00	3.06909560e+00	1.86164329e+01	4.97847372e+00	1.23056777e+01
2.80800000e+00	-1.33543649e+00	3.07812445e+00	1.86290756e+01	4.99107985e+00	1.22969313e+01
2.80900000e+00	-1.34430524e+00	3.08717292e+00	1.86377512e+01	5.00381062e+00	1.22839810e+01
2.81000000e+00	-1.35326548e+00	3.09621635e+00	1.86423680e+01	5.01656445e+00	1.22668789e+01
2.81100000e+00	-1.36234418e+00	3.10526585e+00	1.86430231e+01	5.02937810e+00	1.22455983e+01
2.81200000e+00	-1.37152051e+00	3.11432355e+00	1.86396397e+01	5.04228827e+00	1.22201033e+01
2.81300000e+00	-1.38079256e+00	3.12338056e+00	1.86322275e+01	5.05525323e+00	1.21904209e+01
2.81400000e+00	-1.39016483e+00	3.13244898e+00	1.86208110e+01	5.06831585e+00	1.21565242e+01
2.81500000e+00	-1.39962215e+00	3.14151955e+00	1.86053534e+01	5.08147037e+00	1.21184161e+01
2.81600000e+00	-1.40915809e+00	3.15058851e+00	1.85858709e+01	5.09471097e+00	1.20761063e+01
2.81700000e+00	-1.41876890e+00	3.15965792e+00	1.85623665e+01	5.10805908e+00	1.20295891e+01
2.81800000e+00	-1.42844371e+00	3.16872459e+00	1.85348390e+01	5.12150852e+00	1.19788844e+01
2.81900000e+00	-1.43816842e+00	3.17777918e+00	1.85032988e+01	5.13506348e+00	1.19239981e+01
2.82000000e+00	-1.44794293e+00	3.18682816e+00	1.84677593e+01	5.14873234e+00	1.18649548e+01
2.82100000e+00	-1.45775257e+00	3.19586926e+00	1.84282460e+01	5.16251660e+00	1.18017759e+01
2.82200000e+00	-1.46759419e+00	3.20490107e+00	1.83847771e+01	5.17642298e+00	1.17344885e+01
2.82300000e+00	-1.47744940e+00	3.21392133e+00	1.83373753e+01	5.19045630e+00	1.16631173e+01
2.82400000e+00	-1.48731771e+00	3.22292928e+00	1.82860685e+01	5.20462043e+00	1.15877003e+01
2.82500000e+00	-1.49718651e+00	3.23193077e+00	1.82308990e+01	5.21891787e+00	1.15082813e+01
2.82600000e+00	-1.50704521e+00	3.24091658e+00	1.81718984e+01	5.23335796e+00	1.14248880e+01
2.82700000e+00	-1.51687096e+00	3.24987429e+00	1.81090722e+01	5.24794376e+00	1.13375541e+01
2.82800000e+00	-1.52666694e+00	3.25881051e+00	1.80424756e+01	5.26266396e+00	1.12463520e+01
2.82900000e+00	-1.53641504e+00	3.26772277e+00	1.79721672e+01	5.27753243e+00	1.11513181e+01
2.83000000e+00	-1.54611655e+00	3.27661112e+00	1.78981818e+01	5.29255258e+00	1.10525130e+01
2.83100000e+00	-1.55574826e+00	3.28547045e+00	1.78205751e+01	5.30772303e+00	1.09499904e+01
2.83200000e+00	-1.56531723e+00	3.29430159e+00	1.77394024e+01	5.32304776e+00	1.08438189e+01
2.83300000e+00	-1.57479615e+00	3.30309887e+00	1.76547188e+01	5.33852935e+00	1.07340529e+01
2.83400000e+00	-1.58419767e+00	3.31186372e+00	1.75665885e+01	5.35416880e+00	1.06207713e+01
2.83500000e+00	-1.59349220e+00	3.32058994e+00	1.74750733e+01	5.36996923e+00	1.05040323e+01
2.83600000e+00	-1.60269573e+00	3.32927909e+00	1.73802443e+01	5.38592947e+00	1.03839246e+01
2.83700000e+00	-1.61177636e+00	3.33792475e+00	1.72821718e+01	5.40205610e+00	1.02605073e+01
2.83800000e+00	-1.62075624e+00	3.34652921e+00	1.71809298e+01	5.41834608e+00	1.01338785e+01
2.83900000e+00	-1.62959868e+00	3.35508467e+00	1.70765981e+01	5.43480342e+00	1.00041023e+01
2.84000000e+00	-1.63833320e+00	3.36359472e+00	1.69692581e+01	5.45142819e+00	9.87128263e+00
2.84100000e+00	-1.64695305e+00	3.37209167e+00	1.68590476e+01	5.46822873e+00	9.73552506e+00
2.84200000e+00	-1.65541240e+00	3.38049612e+00	1.67459808e+01	5.48520650e+00	9.59684355e+00
2.84300000e+00	-1.66374320e+00	3.38884869e+00	1.66301177e+01	5.50235933e+00	9.45539176e+00
2.84400000e+00	-1.67196341e+00	3.39719012e+00	1.65116929e+01	5.51967537e+00	9.31130088e+00
2.84500000e+00	-1.68005410e+00	3.40547714e+00	1.63907603e+01	5.53718295e+00	9.16461003e+00
2.84600000e+00	-1.68794278e+00	3.41364779e+00	1.62672863e+01	5.55488302e+00	9.01536268e+00
2.84700000e+00	-1.69571670e+00	3.42175864e+00	1.61414152e+01	5.57275209e+00	8.86375262e+00
2.84800000e+00	-1.70332216e+00	3.42979534e+00	1.60133153e+01	5.59076406e+00	8.70987219e+00
2.84900000e+00	-1.71080921e+00	3.43776605e+00	1.58830969e+01	5.60896405e+00	8.55382720e+00
2.85000000e+00	-1.71812025e+00	3.44566672e+00	1.57508475e+01	5.62737396e+00	8.39568313e+00
2.85100000e+00	-1.72533025e+00	3.45349739e+00	1.56166679e+01	5.64595061e+00	8.23561215e+00
2.85200000e+00	-1.73242516e+00	3.46132909e+00	1.54808053e+01	5.66472215e+00	8.07375661e+00
2.85300000e+00	-1.73933484e+00	3.46900650e+00	1.53432506e+01	5.68368642e+00	7.91008560e+00
2.85400000e+00	-1.74611904e+00	3.47661260e+00	1.52040240e+01	5.70287704e+00	7.74480010e+00
2.85500000e+00	-1.75275126e+00	3.48413354e+00	1.50633908e+01	5.72221195e+00	7.57803765e+00
2.85600000e+00	-1.75929357e+00	3.49157302e+00	1.49214598e+01	5.74172832e+00	7.40992576e+00
2.85700000e+00	-1.76565343e+00	3.49892902e+00	1.47783593e+01	5.76147373e+00	7.24052490e+00
2.85800000e+00	-1.77195025e+00	3.50620597e+00	1.46341917e+01	5.78142760e+00	7.07000306e+00
2.85900000e+00	-1.77807676e+00	3.51339317e+00	1.44890854e+01	5.80156226e+00	6.89847620e+00
2.86000000e+00	-1.78413378e+00	3.52049255e+00	1.43432229e+01	5.82190464e+00	6.72608181e+00
2.86100000e+00	-1.79003782e+00	3.52750816e+00	1.41966930e+01	5.84248027e+00	6.55290491e+00
